#Powered_by_ParaTranz
WETARGET_BANEMBASSY_BTN3;View
WETARGET_DECREASEOPINION_HEADER;Foreign Minister's Report
WETARGET_DECREASEOPINION_1;?Y$RECIPIENT$?W
WETARGET_DECREASEOPINION_2;$MONARCHTITLE$, someone is speaking ill of us behind our backs!
WETARGET_DECREASEOPINION_3;?Y$RECIPIENT$?W's opinion of our country has dropped to ?Y$OPINION$?W.
WETARGET_DECREASEOPINION_4;We suspect ?Y$ACTOR$?W is behind this!
WETARGET_DECREASEOPINION_5;*
WETARGET_DECREASEOPINION_6;*
WETARGET_DECREASEOPINION_BTN1;Good
WETARGET_DECREASEOPINION_BTN2;Good
WETARGET_DECREASEOPINION_BTN3;View
WETARGET_REMOVEFROMSPHERE_HEADER;Foreign Minister's Report
WETARGET_REMOVEFROMSPHERE_1;?Y$RECIPIENT$?W
WETARGET_REMOVEFROMSPHERE_2;$MONARCHTITLE$, someone is weakening our empire!
WETARGET_REMOVEFROMSPHERE_3;?Y$RECIPIENT$?W is no longer in our sphere of influence!
WETARGET_REMOVEFROMSPHERE_4;We suspect ?Y$ACTOR$?W is behind this!
WETARGET_REMOVEFROMSPHERE_5;*
WETARGET_REMOVEFROMSPHERE_6;*
WETARGET_REMOVEFROMSPHERE_BTN1;Good
WETARGET_REMOVEFROMSPHERE_BTN2;Good
WETARGET_REMOVEFROMSPHERE_BTN3;View
PEACE_WE_ACCEPT_HEADER;$MESSENGER$
PEACE_WE_ACCEPT_1;$ACTOR$
PEACE_WE_ACCEPT_2;Our country has accepted the peace agreement from the following country
PEACE_WE_ACCEPT_3;$ACTOR$
PEACE_WE_ACCEPT_4;Terms:
PEACE_WE_ACCEPT_5;$TERMS$
PEACE_WE_ACCEPT_6;*
PEACE_WE_ACCEPT_LOG;Our country has accepted the peace agreement from $ACTOR$.
PEACE_WE_ACCEPT_BTN1;Good!
PEACE_WE_ACCEPT_BTN2;Good!
PEACE_WE_ACCEPT_BTN3;View
PEACE_WE_ACCEPT_MAP;Peace!
PEACE_THEY_ACCEPT_SETUP;When a country agrees to our ceasefire request
PEACE_THEY_ACCEPT_HEADER;$MESSENGER$
PEACE_THEY_ACCEPT_1;$RECIPIENT$
PEACE_THEY_ACCEPT_2;$RECIPIENT$
PEACE_THEY_ACCEPT_3;has accepted our generous peace agreement
PEACE_THEY_ACCEPT_4;*
PEACE_THEY_ACCEPT_5;*
PEACE_THEY_ACCEPT_6;Terms: $TERMS$
PEACE_THEY_ACCEPT_LOG;$RECIPIENT$ has accepted our peace agreement.
PEACE_THEY_ACCEPT_BTN1;Good!
PEACE_THEY_ACCEPT_BTN2;Good!
PEACE_THEY_ACCEPT_BTN3;View
PEACE_THEY_ACCEPT_MAP;Peace!
PEACE_OTHER_ACCEPT_SETUP;When a country agrees to another country's ceasefire request
PEACE_OTHER_ACCEPT_HEADER;$MESSENGER$
PEACE_OTHER_ACCEPT_1;$RECIPIENT$
PEACE_OTHER_ACCEPT_2;$RECIPIENT$
PEACE_OTHER_ACCEPT_3;has accepted the peace agreement from the following country
PEACE_OTHER_ACCEPT_4;$ACTOR$
PEACE_OTHER_ACCEPT_5;*
PEACE_OTHER_ACCEPT_6;Terms: $TERMS$
PEACE_OTHER_ACCEPT_LOG;$RECIPIENT$ has accepted the peace agreement from $ACTOR$.
PEACE_OTHER_ACCEPT_BTN1;Good!
PEACE_OTHER_ACCEPT_BTN2;Good!
PEACE_OTHER_ACCEPT_BTN3;View
PEACE_OTHER_ACCEPT_MAP;Peace!
PEACE_WE_DECLINE_SETUP;When our country declines a ceasefire request from another country
PEACE_WE_DECLINE_HEADER;$MESSENGER$
PEACE_WE_DECLINE_1;$ACTOR$
PEACE_WE_DECLINE_2;Our country has declined the peace agreement from the following country
PEACE_WE_DECLINE_3;$ACTOR$
PEACE_WE_DECLINE_4;Terms:
PEACE_WE_DECLINE_5;*
REMOVE_PEACE_WE_DECLINE_6;*
PEACE_WE_DECLINE_LOG;Our country has declined the peace agreement from $ACTOR$.
PEACE_WE_DECLINE_BTN1;Good!
PEACE_WE_DECLINE_BTN2;Good!
PEACE_WE_DECLINE_BTN3;View
PEACE_WE_DECLINE_MAP;Declined!
PEACE_THEY_DECLINE_SETUP;When a country declines our ceasefire request
PEACE_THEY_DECLINE_HEADER;$MESSENGER$
PEACE_THEY_DECLINE_1;$RECIPIENT$
PEACE_THEY_DECLINE_2;$RECIPIENT$
PEACE_THEY_DECLINE_3;has declined our generous peace agreement
PEACE_THEY_DECLINE_4;*
REMOVE_PEACE_THEY_DECLINE_5;*
PEACE_THEY_DECLINE_6;*
PEACE_THEY_DECLINE_LOG;$RECIPIENT$ has declined our peace agreement.
PEACE_THEY_DECLINE_BTN1;Good!
PEACE_THEY_DECLINE_BTN2;Good!
PEACE_THEY_DECLINE_BTN3;View
PEACE_THEY_DECLINE_MAP;Declined!
PEACE_OTHER_DECLINE_SETUP;When a country declines another country's ceasefire request
PEACE_OTHER_DECLINE_HEADER;$MESSENGER$
PEACE_OTHER_DECLINE_1;$RECIPIENT$
PEACE_OTHER_DECLINE_2;$RECIPIENT$
PEACE_OTHER_DECLINE_3;has declined the peace agreement from the following country
PEACE_OTHER_DECLINE_4;$ACTOR$
PEACE_OTHER_DECLINE_5;*
REMOVE_PEACE_OTHER_DECLINE_6;*
PEACE_OTHER_DECLINE_LOG;$RECIPIENT$ has declined the peace agreement from $ACTOR$.
PEACE_OTHER_DECLINE_BTN1;Good!
PEACE_OTHER_DECLINE_BTN2;Good!
PEACE_OTHER_DECLINE_BTN3;View
PEACE_OTHER_DECLINE_MAP;Declined!
PEACEOFFERDESC;Our country has received a peace agreement from $COUNTRY$. They accept our terms as follows:
INTERVENTION_OUR_SIDE_SETUP;When a country intervenes in the war on our side
INTERVENTION_OUR_SIDE_HEADER;$MESSENGER$
INTERVENTION_OUR_SIDE_1;$RECIPIENT$
INTERVENTION_OUR_SIDE_2;$RECIPIENT$
INTERVENTION_OUR_SIDE_3;has intervened in the following war on our side
INTERVENTION_OUR_SIDE_4;$WAR$
INTERVENTION_OUR_SIDE_5;*
INTERVENTION_OUR_SIDE_6;*
INTERVENTION_OUR_SIDE_LOG;$RECIPIENT$ has intervened in $WAR$.
INTERVENTION_OUR_SIDE_BTN1;Excellent!
INTERVENTION_OUR_SIDE_BTN2;Excellent!
INTERVENTION_OUR_SIDE_BTN3;View
INTERVENTION_THEIR_SIDE_SETUP;When a country intervenes in the war on the enemy side
INTERVENTION_THEIR_SIDE_HEADER;$MESSENGER$
INTERVENTION_THEIR_SIDE_1;$RECIPIENT$
INTERVENTION_THEIR_SIDE_2;$RECIPIENT$
INTERVENTION_THEIR_SIDE_3;has joined our enemy side in the following war
INTERVENTION_THEIR_SIDE_4;$WAR$
INTERVENTION_THEIR_SIDE_5;*
INTERVENTION_THEIR_SIDE_6;*
INTERVENTION_THEIR_SIDE_LOG;$RECIPIENT$ has intervened in $WAR$.
INTERVENTION_THEIR_SIDE_BTN1;Oh, no!
INTERVENTION_THEIR_SIDE_BTN2;Oh, no!
INTERVENTION_THEIR_SIDE_BTN3;View
INTERVENTION_OTHER_SIDE_SETUP;When a country intervenes in a war
INTERVENTION_OTHER_SIDE_HEADER;$MESSENGER$
INTERVENTION_OTHER_SIDE_1;$RECIPIENT$
INTERVENTION_OTHER_SIDE_2;$RECIPIENT$
INTERVENTION_OTHER_SIDE_3;has intervened in the following war
INTERVENTION_OTHER_SIDE_4;$WAR$
INTERVENTION_OTHER_SIDE_5;*
INTERVENTION_OTHER_SIDE_6;*
INTERVENTION_OTHER_SIDE_LOG;$RECIPIENT$ has intervened in $WAR$.
INTERVENTION_OTHER_SIDE_BTN1;Good
INTERVENTION_OTHER_SIDE_BTN2;Good
INTERVENTION_OTHER_SIDE_BTN3;View
WE_INTERVENED_SETUP;When our country intervenes in a war
WE_INTERVENED_HEADER;$MESSENGER$
WE_INTERVENED_1;War Intervention!
WE_INTERVENED_2;Our country
WE_INTERVENED_3;has decided to intervene in the following war
WE_INTERVENED_4;$WAR$
WE_INTERVENED_5;*
WE_INTERVENED_6;*
WE_INTERVENED_LOG;Our country has decided to intervene in $WAR$.
WE_INTERVENED_BTN1;Excellent!
WE_INTERVENED_BTN2;Excellent!
WE_INTERVENED_BTN3;View
GUNBOAT_WE_ACCEPT_SETUP;When our country becomes the target of gunboat diplomacy
GUNBOAT_WE_ACCEPT_HEADER;$MESSENGER$
GUNBOAT_WE_ACCEPT_1;Gunboat Diplomacy!
GUNBOAT_WE_ACCEPT_2;$ACTOR$
GUNBOAT_WE_ACCEPT_3;has surrounded our ports with gunboats
GUNBOAT_WE_ACCEPT_4;and demands we repay our debts:
GUNBOAT_WE_ACCEPT_5;Our country will pay ?Y$VALUE$?W per day
GUNBOAT_WE_ACCEPT_6;*
REMOVE_GUNBOAT_WE_ACCEPT_LOG;Our country has accepted the peace agreement from $ACTOR$.
GUNBOAT_WE_ACCEPT_BTN1;There is no such thing as a free lunch!
GUNBOAT_WE_ACCEPT_BTN3;View
GUNBOAT_THEY_ACCEPT_SETUP;When we use gunboat diplomacy on another country
GUNBOAT_THEY_ACCEPT_HEADER;$MESSENGER$
GUNBOAT_THEY_ACCEPT_1;Gunboat Diplomacy!
GUNBOAT_THEY_ACCEPT_2;Our country has surrounded the ports of the following country with gunboats
GUNBOAT_THEY_ACCEPT_3;$RECIPIENT$
GUNBOAT_THEY_ACCEPT_4;forcing them to repay their debts:
GUNBOAT_THEY_ACCEPT_5;They will pay ?Y$VALUE$?W per day
GUNBOAT_THEY_ACCEPT_6;*
REMOVE_GUNBOAT_THEY_ACCEPT_LOG;
GUNBOAT_THEY_ACCEPT_BTN1;Finally getting the money!
GUNBOAT_THEY_ACCEPT_BTN3;View
GUNBOAT_OTHER_ACCEPT_HEADER;$MESSENGER$
GUNBOAT_OTHER_ACCEPT_1;Gunboat Diplomacy!
GUNBOAT_OTHER_ACCEPT_2;$ACTOR$
GUNBOAT_OTHER_ACCEPT_3;has surrounded the ports of the following country with gunboats
GUNBOAT_OTHER_ACCEPT_4;$RECIPIENT$
GUNBOAT_OTHER_ACCEPT_5;forcing them to repay their debts:
GUNBOAT_OTHER_ACCEPT_6;They will pay ?Y$VALUE$?W per day
REMOVE_GUNBOAT_OTHER_ACCEPT_LOG;
GUNBOAT_OTHER_ACCEPT_BTN1;Good
GUNBOAT_OTHER_ACCEPT_BTN3;View
ALLYTAKEOVER_SETUP;When an ally takes over leadership in a war
ALLYTAKEOVER_HEADER;Foreign Minister's Report
ALLYTAKEOVER_1;$ACTOR$
ALLYTAKEOVER_2;They informed us that due to their superior strength and military technology
ALLYTAKEOVER_3;they should lead
ALLYTAKEOVER_4;the war against the following country
ALLYTAKEOVER_5;$TARGETLIST$
ALLYTAKEOVER_6;From now on they will decide all negotiations.
ALLYTAKEOVER_LOG;$ACTOR$ has taken over leadership in our war against $TARGETLIST$.
ALLYTAKEOVER_BTN1;Good
ALLYTAKEOVER_BTN2;Good
ALLYTAKEOVER_BTN3;View
ALLYTAKEOVER_MAP;*
ALLYTAKEOVERWE_SETUP;When our country takes over leadership in a war
ALLYTAKEOVERWE_HEADER;$MESSENGER$
ALLYTAKEOVERWE_1;Foreign Minister's Report
ALLYTAKEOVERWE_2;Due to our strong military and unparalleled leadership
ALLYTAKEOVERWE_3;we have begun to lead
ALLYTAKEOVERWE_4;the war against the following country
ALLYTAKEOVERWE_5;$TARGETLIST$
ALLYTAKEOVERWE_6;From now on our country will decide all negotiations.
ALLYTAKEOVERWE_LOG;Our country has taken over leadership in the war against $TARGETLIST$.
ALLYTAKEOVERWE_BTN1;Good
ALLYTAKEOVERWE_BTN2;Good
ALLYTAKEOVERWE_BTN3;View
ALLYTAKEOVERWE_MAP;*
ANNEX_SETUP;When one country annexes another
ANNEX_HEADER;Foreign Minister's Report
ANNEX_1;$ACTOR$
ANNEX_2;$MONARCHTITLE$,
ANNEX_3;$ACTOR$ has annexed $RECIPIENT$
ANNEX_4;which has become part of their country.
ANNEX_5;*
ANNEX_6;*
ANNEX_LOG;$ACTOR$ has annexed $RECIPIENT$.
ANNEX_BTN1;Good
ANNEX_BTN2;Good
ANNEX_BTN3;View
ANNEX_MAP;*
DIST_ADMINISTRATION;Administration Expenses
DIST_EDUCATION;Education Expenses
DIST_DEFENCE;Military Expenses
DIST_SOCIAL;Social Expenses
REMOVE_ADM_DESC;Expenditure on administration keeps the country's bureaucracy running efficiently and improves your tax efficiency.
PAYED_POPS;?Y$NUM$?W ?Y$TYPE$?W receive ?Y$MONEY$?W
REMOVE_EDU_DESC;Education expenses are paid to the clergy and also increase research points.
DEFENCE_DESC;Military expenses are paid to officers and soldiers as salaries.
SOCIAL_DESC;Social expenses funds are used for social reforms.
MODIFIER_ADDED;$WHERE$ gains the "?Y$WHAT$?W" effect,\nIt will last until ?Y$DATE$?W,\nCausing the following effects:\n$EFFECT$\n
IN_;In
ALL_;All
PLURALITY_EFFECT;$DIRECTION$$VALUE$ Plurality\n
CONSCIOUSNESS_EFFECT;$DIRECTION$$VALUE$ Consciousness\n
MILITANCY_EFFECT;$DIRECTION$$VALUE$ Militancy\n
REMOVE_MINISTER_EFFECT;?Y$NAME$?W dismissed?W\n
ADD_UNITY_EFFECT;Gains ?G$VALUE$?W National Unity?W\n
REMOVE_UNITY_EFFECT;Loses ?R$VALUE$?W National Unity?W\n
ADD_CRUDE_OIL_EFFECT;Gains ?G$VALUE$?W Crude Oil?W\n
REMOVE_CRUDE_OIL_EFFECT;Loses ?R$VALUE$?W Crude Oil?W\n
ADD_METAL_EFFECT;Gains ?G$VALUE$?W Metal?W\n
REMOVE_METAL_EFFECT;Loses ?R$VALUE$?W Metal?W\n
ADD_ENERGY_EFFECT;Gains ?G$VALUE$?W Energy?W\n
REMOVE_ENERGY_EFFECT;Loses ?R$VALUE$?W Energy?W\n
ADD_RARE_MATERIALS_EFFECT;Gains ?G$VALUE$?W Rare Materials?W\n
REMOVE_RARE_MATERIALS_EFFECT;Loses ?R$VALUE$?W Rare Materials?W\n
ADD_SUPPLIES_EFFECT;Gains ?G$VALUE$?W Supplies?W\n
REMOVE_SUPPLIES_EFFECT;Loses ?R$VALUE$?W Supplies?W\n
ADD_MONEY_EFFECT;Gains ?G$VALUE$?W Pops?W.\n
MONEY_EFFECT;Pays ?R$VALUE$?W Pops?W.\n
REMOVE_MONEY_EFFECT;Loses ?R$VALUE$?W Pops?W.\n
START_GUARANTEE_EFFECT;?Y$COUNTRY$?W will guarantee the independence of ?Y$TARGET_COUNTRY$?W\n
END_GUARANTEE_EFFECT;?Y$COUNTRY$?W will no longer guarantee the independence of ?Y$TARGET_COUNTRY$?W\n
GRANT_MILITARY_ACCESS_EFFECT;?Y$TARGET_COUNTRY$?W will grant military access to ?Y$COUNTRY$?W?W\n
REVOKE_MILITARY_ACCESS_EFFECT;?Y$COUNTRY$?W will revoke the military access granted to ?Y$TARGET_COUNTRY$?W\n
START_NON_AGGRESSION_PACT_EFFECT;?Y$COUNTRY$?W will sign a non-aggression pact with ?Y$TARGET_COUNTRY$?W\n
END_NON_AGGRESSION_PACT_EFFECT;?Y$COUNTRY$?W will revoke the non-aggression pact with ?Y$TARGET_COUNTRY$?W\n
LEAVE_ALLIANCE_EFFECT;?Y$COUNTRY$?W will sever the alliance with ?Y$TARGET_COUNTRY$?W\n
REPLACE_MINISTER_EFFECT;?Y$NAME$?W will serve as ?Y$POSITION$?W\n
END_WAR_EFFECT;?Y$COUNTRY$?W and ?Y$TARGET_COUNTRY$?W reach a peace agreement?W\n
JOIN_ALLIANCE_EFFECT;?Y$COUNTRY$?W will form an alliance with ?Y$TARGET_COUNTRY$?W\n
START_WAR_EFFECT;?Y$COUNTRY$?W declares war on ?Y$TARGET_COUNTRY$?W?W\n
REMOVE_PROVINCE_CRUDE_OIL_EFFECT;Loses ?R$VALUE$?W of crude oil stored in ?Y$PROVINCE$?W\n
ADD_THREAT_EFFECT;?Y$COUNTRY$?W gains ?R$VALUE$?W of threat towards ?Y$TARGET_COUNTRY$?W\n
REMOVE_THREAT_EFFECT;?Y$COUNTRY$?G loses ?G$VALUE$?W of threat towards ?Y$TARGET_COUNTRY$?W\n
ADD_PROVINCE_CRUDE_OIL_EFFECT;Gains ?G$VALUE$?W crude oil, in ?Y$PROVINCE$?W\n
REMOVE_PROVINCE_METAL_EFFECT;Loses ?R$VALUE$?W of metal stored in ?Y$PROVINCE$?W\n
ADD_PROVINCE_METAL_EFFECT;Gains ?G$VALUE$?W metal, in ?Y$PROVINCE$?W\n
REMOVE_PROVINCE_ENERGY_EFFECT;Loses ?R$VALUE$?W of energy stored in ?Y$PROVINCE$?W\n
ADD_PROVINCE_ENERGY_EFFECT;Gains ?G$VALUE$?W energy, in ?Y$PROVINCE$?W\n
REMOVE_PROVINCE_RARE_MATERIALS_EFFECT;Loses ?R$VALUE$?W of rare materials stored in ?Y$PROVINCE$?W\n
ADD_PROVINCE_RARE_MATERIALS_EFFECT;Gains ?G$VALUE$?W rare materials, in ?Y$PROVINCE$?W\n
REMOVE_PROVINCE_SUPPLIES_EFFECT;Loses ?R$VALUE$?W of supplies stored in ?Y$PROVINCE$?W\n
ADD_PROVINCE_SUPPLIES_EFFECT;Gains ?G$VALUE$?W supplies, in ?Y$PROVINCE$?W\n
REMOVE_PROVINCE_MONEY_EFFECT;Loses ?R$VALUE$?W Pops in ?Y$PROVINCE$?W.\n
ADD_PROVINCE_MONEY_EFFECT;Gains ?G$VALUE$?W Pops in ?Y$PROVINCE$?W.\n
CREATE_VASSAL_EFFECT;?Y$TARGET_COUNTRY$?W becomes a puppet of ?Y$COUNTRY$?W\n
ADD_BUILDING_EFFECT;Gains ?Y$VALUE$ level $BUILDING$?W in $PROVINCE$\n
REMOVE_BUILDING_EFFECT;$BUILDING$?W in $PROVINCE$?Y becomes ?Y$VALUE$?W level?W\n
ADD_ORGANISATION_POPULARITY_EFFECT;?Y$IDEOLOGY$?W gains ?G$ORGANISATION$?W organization and ?G$POPULARITY$?W popularity?W\n
REMOVE_ORGANISATION_POPULARITY_EFFECT;?Y$IDEOLOGY$?W loses ?R$ORGANISATION$?W organization and ?R$POPULARITY$?W popularity?W\n
ADD_NEUTRALITY_EFFECT;?Y$COUNTRY$?W gains ?R$VALUE$?W neutrality?W\n
REMOVE_NEUTRALITY_EFFECT;?Y$COUNTRY$?W loses ?G$VALUE$?W neutrality?W\n
ADD_DISSENT_EFFECT;Increases ?R$VALUE$?W Dissent?W\n
REMOVE_DISSENT_EFFECT;Reduces ?G$VALUE$?W Dissent?W\n
FORM_GOVERMENT_IN_EXILE;Form a Government in Exile\n
REVOKE_GOVERMENT_IN_EXILE;Revoke Government in Exile\n
ADD_RULING_PARTY_ORG_EFFECT;$NAME$ gains ?Y$VALUE$?W organization\n
REMOVE_RULING_PARTY_ORG_EFFECT;$NAME$ loses ?Y$VALUE$?W organization\n
ADD_RULING_PARTY_POP_EFFECT;$NAME$ gains ?Y$VALUE$?W popularity\n
REMOVE_RULING_PARTY_POP_EFFECT;$NAME$ loses ?Y$VALUE$?W popularity\n
JOIN_FACTION_EFFECT;Join $FACTION$\n
LEAVE_FACTION_EFFECT;Leave $FACTION$\n
SPLIT_TROOPS_EFF;Gains ?Y$VALUE$%?W of the total military strength of $NAME$\n
WAREXHAUSTION_EFFECT;$DIRECTION$$VALUE$ War Exhaustion\n
ARMYTRADITION_EFFECT;$DIRECTION$$VALUE$ Army Tradition\n
NAVYTRADITION_EFFECT;$DIRECTION$$VALUE$ Navy Tradition\n
REMOVE_BADBOY_EFFECT;$DIRECTION$$VALUE$ Prestige\n
CAPITAL_CHANGE;?Y$NEW$?W will become the new capital\n
NEW_CORE_EFFECT;$NEW$?W becomes a core territory\n
LOSE_CORE_EFFECT;$LOSE$?W is no longer a core territory\n
GAIN_CB;Gains casus belli $TYPE$?W against $WHO$\n
REV_GAIN_CB;?Y$ACTIVE$?W gains casus belli $TYPE$?Y against $PASSIVE$?W\n
RELATION_CHANGE;Relations between $ACTIVE$?W and ?Y$PASSIVE$?W change by $MUCH$\n
GOV_CHANGE;Government changes to ?Y$GOV$?W\n
CHANGE_TAG;Country tag changes to ?Y$NEW$?W\n
CREATE_REVOLT;?R$SIZE$?W brigades revolt in ?Y$WHERE$?W\n
BECOME;Become
NOLONGER;No longer
ADD_BUILDING;Gains ?Y$NAME$?W?W in $WHERE$\n
REM_BUILDING;Loses ?R$NAME$?W?W in $WHERE$\n
SECEDE_PROVINCE;Cede ?Y$WHERE$?W to ?Y$WHO$?W\n
INHERIT;Inherit ?Y$WHO$?W\n
RELEASE;Release ?Y$WHO$?W\n
RELATION_CHANGE_SHORT;Relations with ?Y$PASSIVE$?W change by $MUCH$\n
IDEOLOGY_ENABLED;$NAME$?W begins to spread in the world\n
CHANGE_GOODS;$PROV$?W's specialty becomes ?Y$GOOD$?W\n
CHANGE_NATIONALVALUE;National value changes to ?Y$NATIONALVALUE$?W\n
ADD_ACCEPTED_CULTURE;?Y$CULTURE$?W becomes an accepted culture of our country\n
REMOVE_ACCEPTED_CULTURE;?Y$CULTURE$?W is no longer accepted by our country\n
CHANGE_RELIGION_EFFECT;Religion changes to ?Y$NAME$?W\n
SET_SOCIAL_REFORM_EFFECT;Social reform selected: ?Y$NAME$?W\n
SET_POLITICAL_REFORM_EFFECT;Political reform selected: ?Y$NAME$?W\n
CHANGE_POP_TYPE_EFFECT;Population type changes to: ?Y$POPTYPE$?W\n
MOVE_POP_EFFECT;Population migrates to ?Y$WHERE$?W\n
MODIFY_STOCKPILE_EFFECT;Stockpile of ?W$GOODS$ changes by ?Y$VALUE$?W\n
POP_DOMINANT_IDEOLOGY_EFFECT;$PERCENTAGE$?W of the people become more inclined towards ?Y$IDEOLOGY$?W\n
POP_DOMINANT_ISSUE_EFFECT;$PERCENTAGE$?W of the people are more inclined towards ?Y$ISSUE$?W\n
UPPER_HOUSE_EFFECT;In the Upper House, $NAME$$DIRECTION$ to $VALUE$\n
ALL_POPS_IN;All pops in $LOC$
ALL_POPS_IN_THAT;All pops in $LOC$
WILL_GET;Will get the following effects:\n
SCAL_MILITANCY_EFFECT;$VERB$?Y$CAT$?W's partial population will $DIRECTION$$VALUE$ militancy\n
SME_UNEMPLOYMENT;Unemployment
SCAL_CON_EFFECT;$VERB$?Y$CAT$?W's partial population will $DIRECTION$$VALUE$ consciousness\n
SME_ARE;Are
SME_SUPPORT;Support
TRIGGER_RISING_EFFECT;?Y$NAME$?W will occur\n
TREASURY_EFFECT;$DIRECTION$ $VALUE$ treasury\n
PRESTIGE_EFFECT;$DIRECTION$$VALUE$ Prestige\n
YEARS_OF_RESEARCH_EFFECT;$DIRECTION$$VALUE$ Research Points\n
REDUCE_POP_EFFECT;Population changes by $PERC$\n
RIP_EFFECT;$NAME$ will become the new ruling party\n
CREATE_ADMIRAL_EFFECT;Gains a new admiral?W\n
CREATE_GENERAL_EFFECT;Gains a new general?W\n
RESEARCH_POINTS_EFFECT;Gains ?G$VALUE$?W Research Points\n
LIMITED_BY;Limited by:\n
INFRASTRUCTURE_EFFECT;$DIRECTION$$VALUE$ level of railroad\n
RENAME_PROV_EFF;$OLD$ renamed to ?Y$NEW$?W\n
RENAME_REGION_EFF;$OLD$ renamed to ?Y$NEW$?W\n
LITERACY_EFFECT;$DIRECTION$$VALUE$ Literacy Rate\n
local_tractors;Tractors
desc_local_tractors;Mechanized farm tools have been introduced to this province, increasing labor efficiency while reducing the number of workers needed.
local_distribution_channels;Commercial Retail
desc_local_distribution_channels;New forms of sales and resale have spread through this province, allowing peasants to attend to their own plots of land more freely.
local_nitroglycerin;Nitroglycerin
desc_local_nitroglycerin;Knowledge of modern explosives has spread through this province, which will assist the mining industry here.
local_electricity;Electric Lights
desc_local_electricity;Street lighting in this province has made extensive use of electric lights; good lighting conditions have also increased worker productivity.
local_machine_tools;Mechanized Mining
desc_local_machine_tools;Mechanical tools have been widely introduced into the mining process in this province, effectively increasing the efficiency of the mining industry.
underground_railroad;Underground Railroad
desc_underground_railroad;An underground railroad operating in this province continuously transports slaves to freedom.
free_staters;Abolitionists
desc_free_staters;Abolitionists have begun activities in this province, striving to unite the province under the banner of abolitionism.
blood_and_iron_mine;Blood and Iron Mine
desc_blood_and_iron_mine;Iron mining is a profitable but dangerous and difficult venture, and exploration of new veins is underway in this province.
naval_school;Naval Academy
desc_naval_school;A former marine turned merchant has established this academy in this province, teaching leadership courses and the latest naval technology developments.
beer_halls;Beer Halls
desc_beer_halls;Beer halls have appeared in this province, taking the form of saloons or taverns, attracting large numbers of people to spend time in them.
libertine_culture;Liberated Culture
desc_libertine_culture;Our country has fallen into a collective revelry atmosphere due to rampant alcohol. Bring on 11 beers, and then another rum!
temperance_league;Temperance League
desc_temperance_league;A broadly influential Temperance League has been formed in our country, with supporters even in political circles.
destitution_and_poverty;Destitution and Poverty
desc_destitution_and_poverty;Excessive alcohol consumption has become a major social problem in this province.
organic_work;Union Organizing
desc_organic_work;A confrontational workers' movement has unfolded in this province.
liquor_prohibition;Prohibition
desc_liquor_prohibition;Our country has enacted legislation prohibiting the sale, possession, and consumption of alcoholic beverages.
trek_boers;Boer Migration
desc_trek_boers;Boers from the Cape are migrating into this province. It is currently just a trickle, but will soon become known as the "Great Trek."
boer_exodus;Boer Exodus
desc_boer_exodus;Boers are leaving this province in large numbers, migrating inland or to Boer republics.
gold_rush;Gold Rush
desc_gold_rush;This province has rapidly prospered due to the discovery of gold.
abolitionist_society;Abolitionist Society
desc_abolitionist_society;An abolitionist group is distributing pamphlets condemning slavery in this province, calling on people to end this system.
REMOVE_suffragette_movements;Suffrage Movements
REMOVE_desc_suffragette_movements;
knights_of_the_golden_circle;Knights of the Golden Circle
desc_knights_of_the_golden_circle;A secret society dedicated to promoting slavery is active in this province.
american_anti_slavery_society;American Anti-Slavery Society
desc_american_anti_slavery_society;A group dedicated to abolishing slavery is active in this province.
copperhead_democrats;Copperhead Democrats
desc_copperhead_democrats;Democratic Party members supporting separatism are active in this province.
REMOVE_mud_march;Mud March
REMOVE_desc_mud_march;A march that began with 3000 women participants later developed into the Mud March.
REMOVE_nuwss_suffrage;National Union of Women's Suffrage Societies
REMOVE_desc_nuwss_suffrage;An organization called the National Union of Women's Suffrage Societies has appeared in your province.
REMOVE_nswvr_suffrage;National Woman Suffrage Association
REMOVE_desc_nswvr_suffrage;An organization called the National Woman Suffrage Association has appeared in your province.
REMOVE_neutral_suffrage;Neutral
REMOVE_desc_neutral_suffrage;You do not intervene in the struggle between the National Union of Women's Suffrage Societies and the National Woman Suffrage Association.
REMOVE_women_suffrage;Women's Suffrage
REMOVE_desc_women_suffrage;Women want the same rights as men.
REMOVE_nswrv_women_education;Women's Education
REMOVE_desc_nswrv_women_education;Women in your province have gained access to college education.
REMOVE_nuwss_women_education;Women's Education
REMOVE_desc_nuwss_women_education;Women in your province have gained access to college education.
REMOVE_right_vote;Right Choice
REMOVE_desc_right_vote;A solution to the women's suffrage issue may be close at hand.
REMOVE_wrong_vote;Wrong Choice
REMOVE_desc_wrong_vote;There is no solution in sight for the women's suffrage issue.
REMOVE_lawless_suffragettes;Lawless Suffragists
REMOVE_desc_lawless_suffragettes;Candidates seek votes by unscrupulous means.
labor_union;Labor Union
desc_labor_union;Workers in your province have united to form a labor union.
worker_union;Labor Union
strike_solution;Strike Solution
desc_strike_solution;Your generous proposal has resolved the strike.
province_strike;Province Strike
desc_province_strike;Workers in the province have launched a strike.
national_workshops;National Workshops
desc_national_workshops;National Workshops help some unemployed people find employment.
trade_union;Trade Union
desc_trade_union;Workers in your province have united to form a trade union.
black_shirts;Black Shirts
desc_black_shirts;The Black Shirts are inciting residents in the province.
free_corps;Free Corps
